Código región,Código provincia,Código comuna,Años de escolaridad promedio,edad_min,edad_max
8,81.0,8108.0,1.4,5,9.0
8,81.0,8108.0,6,10,14.0
8,81.0,8108.0,10.6,15,19.0
8,81.0,8108.0,13.5,20,24.0
8,81.0,8108.0,14.5,25,29.0
8,81.0,8108.0,14.6,30,34.0
8,81.0,8108.0,14.5,35,39.0
8,81.0,8108.0,14.2,40,44.0
8,81.0,8108.0,13.8,45,49.0
8,81.0,8108.0,13.1,50,54.0
8,81.0,8108.0,12.1,55,59.0
8,81.0,8108.0,11.5,60,64.0
8,81.0,8108.0,11.1,65,69.0
8,81.0,8108.0,10.6,70,74.0
8,81.0,8108.0,9.9,75,79.0
8,81.0,8108.0,9,80,84.0
8,81.0,8108.0,8.8,85,
8,81.0,8109.0,0,0,4.0
8,81.0,8109.0,1.6,5,9.0
8,81.0,8109.0,6.3,10,14.0
8,81.0,8109.0,10.8,15,19.0
8,81.0,8109.0,13,20,24.0
8,81.0,8109.0,13.6,25,29.0
8,81.0,8109.0,13.4,30,34.0
8,81.0,8109.0,12.7,35,39.0
8,81.0,8109.0,11.8,40,44.0
8,81.0,8109.0,10.5,45,49.0
8,81.0,8109.0,9.7,50,54.0
8,81.0,8109.0,8.9,55,59.0
8,81.0,8109.0,8.4,60,64.0
8,81.0,8109.0,8.3,65,69.0
8,81.0,8109.0,7.4,70,74.0
8,81.0,8109.0,5.2,75,79.0
8,81.0,8109.0,4.4,80,84.0
8,81.0,8109.0,3.8,85,
8,81.0,8110.0,0,0,4.0
8,81.0,8110.0,1.5,5,9.0
8,81.0,8110.0,6.1,10,14.0
8,81.0,8110.0,10.9,15,19.0
8,81.0,8110.0,13.6,20,24.0
8,81.0,8110.0,14.5,25,29.0
8,81.0,8110.0,14.4,30,34.0
8,81.0,8110.0,14.4,35,39.0
8,81.0,8110.0,13.8,40,44.0
8,81.0,8110.0,13.1,45,49.0
8,81.0,8110.0,12.4,50,54.0
8,81.0,8110.0,11.6,55,59.0
8,81.0,8110.0,11.1,60,64.0
8,81.0,8110.0,10.9,65,69.0
8,81.0,8110.0,10.3,70,74.0
8,81.0,8110.0,8.8,75,79.0
8,81.0,8110.0,8.4,80,84.0
8,81.0,8110.0,7.4,85,
8,81.0,8111.0,0,0,4.0
8,81.0,8111.0,1.6,5,9.0
8,81.0,8111.0,6.2,10,14.0
8,81.0,8111.0,10.8,15,19.0
8,81.0,8111.0,13.5,20,24.0
8,81.0,8111.0,14.3,25,29.0
8,81.0,8111.0,14.1,30,34.0
8,81.0,8111.0,13.5,35,39.0
8,81.0,8111.0,12.9,40,44.0
8,81.0,8111.0,12.1,45,49.0
8,81.0,8111.0,11.3,50,54.0
8,81.0,8111.0,10.5,55,59.0
8,81.0,8111.0,10.1,60,64.0
8,81.0,8111.0,9.9,65,69.0
8,81.0,8111.0,9,70,74.0
8,81.0,8111.0,8,75,79.0
8,81.0,8111.0,6.9,80,84.0
8,81.0,8111.0,6.2,85,
8,81.0,8112.0,0,0,4.0
8,81.0,8112.0,1.5,5,9.0
8,81.0,8112.0,6,10,14.0
8,81.0,8112.0,10.8,15,19.0
8,81.0,8112.0,13.8,20,24.0
8,81.0,8112.0,14.6,25,29.0
8,81.0,8112.0,14.5,30,34.0
8,81.0,8112.0,14.2,35,39.0
8,81.0,8112.0,13.7,40,44.0
8,81.0,8112.0,13,45,49.0
8,81.0,8112.0,12.4,50,54.0
8,81.0,8112.0,11.6,55,59.0
8,81.0,8112.0,11.2,60,64.0
8,81.0,8112.0,10.8,65,69.0
8,81.0,8112.0,10.1,70,74.0
8,81.0,8112.0,8.8,75,79.0
8,81.0,8112.0,7.8,80,84.0
8,81.0,8112.0,6.8,85,
8,82.0,8201.0,0,0,4.0
8,82.0,8201.0,1.6,5,9.0
8,82.0,8201.0,6.1,10,14.0
8,82.0,8201.0,10.5,15,19.0
8,82.0,8201.0,12.7,20,24.0
8,82.0,8201.0,12.9,25,29.0
8,82.0,8201.0,12.7,30,34.0
8,82.0,8201.0,12.3,35,39.0
8,82.0,8201.0,11.3,40,44.0
8,82.0,8201.0,10.4,45,49.0
8,82.0,8201.0,9.7,50,54.0
8,82.0,8201.0,9.1,55,59.0
8,82.0,8201.0,8.7,60,64.0
8,82.0,8201.0,8.4,65,69.0
8,82.0,8201.0,7.8,70,74.0
8,82.0,8201.0,6.4,75,79.0
8,82.0,8201.0,5.6,80,84.0
8,82.0,8201.0,4.7,85,
8,82.0,8202.0,0,0,4.0
8,82.0,8202.0,1.4,5,9.0
8,82.0,8202.0,6.1,10,14.0
8,82.0,8202.0,10.6,15,19.0
8,82.0,8202.0,13.2,20,24.0
8,82.0,8202.0,13.8,25,29.0
8,82.0,8202.0,13.5,30,34.0
8,82.0,8202.0,13,35,39.0
8,82.0,8202.0,12.1,40,44.0
8,82.0,8202.0,11.1,45,49.0
8,82.0,8202.0,10.2,50,54.0
8,82.0,8202.0,9.5,55,59.0
8,82.0,8202.0,8.8,60,64.0
8,82.0,8202.0,8.4,65,69.0
8,82.0,8202.0,7.5,70,74.0
8,82.0,8202.0,6.5,75,79.0
8,82.0,8202.0,5.2,80,84.0
8,82.0,8202.0,4.6,85,
8,82.0,8203.0,0,0,4.0
8,82.0,8203.0,1.5,5,9.0
8,82.0,8203.0,6.1,10,14.0
8,82.0,8203.0,10.5,15,19.0
8,82.0,8203.0,12.9,20,24.0
8,82.0,8203.0,13.1,25,29.0
8,82.0,8203.0,13.1,30,34.0
8,82.0,8203.0,12.5,35,39.0
8,82.0,8203.0,11.5,40,44.0
8,82.0,8203.0,10.7,45,49.0
8,82.0,8203.0,9.6,50,54.0
8,82.0,8203.0,8.7,55,59.0
8,82.0,8203.0,8.4,60,64.0
8,82.0,8203.0,8,65,69.0
8,82.0,8203.0,7.2,70,74.0
8,82.0,8203.0,5.9,75,79.0
8,82.0,8203.0,4.7,80,84.0
8,82.0,8203.0,4.2,85,
8,82.0,8204.0,0,0,4.0
8,82.0,8204.0,1.6,5,9.0
8,82.0,8204.0,6.1,10,14.0
8,82.0,8204.0,10.8,15,19.0
8,82.0,8204.0,12.7,20,24.0
8,82.0,8204.0,13,25,29.0
8,82.0,8204.0,12.8,30,34.0
8,82.0,8204.0,12.2,35,39.0
8,82.0,8204.0,11.2,40,44.0
8,82.0,8204.0,10.1,45,49.0
8,82.0,8204.0,9.3,50,54.0
8,82.0,8204.0,8.5,55,59.0
8,82.0,8204.0,8.1,60,64.0
8,82.0,8204.0,8,65,69.0
8,82.0,8204.0,6.7,70,74.0
8,82.0,8204.0,5.8,75,79.0
8,82.0,8204.0,5.4,80,84.0
8,82.0,8204.0,4.7,85,
8,82.0,8205.0,0,0,4.0
8,82.0,8205.0,1.6,5,9.0
8,82.0,8205.0,6.3,10,14.0
8,82.0,8205.0,10.6,15,19.0
8,82.0,8205.0,13.2,20,24.0
8,82.0,8205.0,13.7,25,29.0
8,82.0,8205.0,13.3,30,34.0
8,82.0,8205.0,12.8,35,39.0
8,82.0,8205.0,12,40,44.0
8,82.0,8205.0,11,45,49.0
8,82.0,8205.0,10.3,50,54.0
8,82.0,8205.0,9.5,55,59.0
8,82.0,8205.0,8.7,60,64.0
8,82.0,8205.0,8.2,65,69.0
8,82.0,8205.0,6.9,70,74.0
8,82.0,8205.0,5.6,75,79.0
8,82.0,8205.0,4.7,80,84.0
8,82.0,8205.0,4.1,85,
8,82.0,8206.0,0,0,4.0
8,82.0,8206.0,1.6,5,9.0
8,82.0,8206.0,6.2,10,14.0
8,82.0,8206.0,10.6,15,19.0
8,82.0,8206.0,12.9,20,24.0
8,82.0,8206.0,13.1,25,29.0
8,82.0,8206.0,12.7,30,34.0
8,82.0,8206.0,12.2,35,39.0
8,82.0,8206.0,11.4,40,44.0
8,82.0,8206.0,10.5,45,49.0
8,82.0,8206.0,9.6,50,54.0
8,82.0,8206.0,8.6,55,59.0
8,82.0,8206.0,7.9,60,64.0
8,82.0,8206.0,7.6,65,69.0
8,82.0,8206.0,6.3,70,74.0
8,82.0,8206.0,5.1,75,79.0
8,82.0,8206.0,4.5,80,84.0
8,82.0,8206.0,3.6,85,
8,82.0,8207.0,0,0,4.0
8,82.0,8207.0,1.6,5,9.0
8,82.0,8207.0,6.2,10,14.0
8,82.0,8207.0,10.6,15,19.0
8,82.0,8207.0,12.8,20,24.0
8,82.0,8207.0,12.8,25,29.0
8,82.0,8207.0,12.3,30,34.0
8,82.0,8207.0,11.4,35,39.0
8,82.0,8207.0,10.3,40,44.0
8,82.0,8207.0,9.1,45,49.0
8,82.0,8207.0,8.5,50,54.0
8,82.0,8207.0,7.4,55,59.0
8,82.0,8207.0,7,60,64.0
8,82.0,8207.0,6.1,65,69.0
8,82.0,8207.0,5,70,74.0
8,82.0,8207.0,4.6,75,79.0
8,82.0,8207.0,2.9,80,84.0
8,82.0,8207.0,3.4,85,
8,83.0,8301.0,0,0,4.0
8,83.0,8301.0,1.5,5,9.0
8,83.0,8301.0,6.1,10,14.0
8,83.0,8301.0,10.6,15,19.0
8,83.0,8301.0,13.1,20,24.0
8,83.0,8301.0,13.8,25,29.0
8,83.0,8301.0,13.8,30,34.0
8,83.0,8301.0,13.6,35,39.0
8,83.0,8301.0,13,40,44.0
8,83.0,8301.0,12.2,45,49.0
8,83.0,8301.0,11.3,50,54.0
8,83.0,8301.0,10.6,55,59.0
8,83.0,8301.0,10,60,64.0
8,83.0,8301.0,9.6,65,69.0
8,83.0,8301.0,8.7,70,74.0
8,83.0,8301.0,7.5,75,79.0
8,83.0,8301.0,6.7,80,84.0
8,83.0,8301.0,6.1,85,
8,83.0,8302.0,0,0,4.0
8,83.0,8302.0,1.5,5,9.0
8,83.0,8302.0,6.3,10,14.0
8,83.0,8302.0,10.7,15,19.0
8,83.0,8302.0,13.1,20,24.0
8,83.0,8302.0,13.7,25,29.0
8,83.0,8302.0,13.3,30,34.0
8,83.0,8302.0,12.6,35,39.0
8,83.0,8302.0,12.2,40,44.0
8,83.0,8302.0,11.4,45,49.0
8,83.0,8302.0,10.5,50,54.0
8,83.0,8302.0,9.4,55,59.0
8,83.0,8302.0,9.1,60,64.0
8,83.0,8302.0,8.7,65,69.0
8,83.0,8302.0,7.6,70,74.0
8,83.0,8302.0,6.3,75,79.0
8,83.0,8302.0,5.7,80,84.0
8,83.0,8302.0,5.1,85,
8,83.0,8303.0,0,0,4.0
8,83.0,8303.0,1.5,5,9.0
8,83.0,8303.0,6.2,10,14.0
8,83.0,8303.0,10.8,15,19.0
8,83.0,8303.0,13.3,20,24.0
8,83.0,8303.0,13.5,25,29.0
8,83.0,8303.0,13.3,30,34.0
8,83.0,8303.0,12.8,35,39.0
8,83.0,8303.0,11.9,40,44.0
8,83.0,8303.0,10.8,45,49.0
8,83.0,8303.0,10.3,50,54.0
8,83.0,8303.0,9.2,55,59.0
8,83.0,8303.0,8.8,60,64.0
8,83.0,8303.0,8,65,69.0
8,83.0,8303.0,6.9,70,74.0
8,83.0,8303.0,5.7,75,79.0
8,83.0,8303.0,4.4,80,84.0
8,83.0,8303.0,3.8,85,
8,83.0,8304.0,0,0,4.0
8,83.0,8304.0,1.4,5,9.0
8,83.0,8304.0,6.2,10,14.0
8,83.0,8304.0,10.7,15,19.0
8,83.0,8304.0,13.3,20,24.0
8,83.0,8304.0,13.8,25,29.0
8,83.0,8304.0,13.6,30,34.0
8,83.0,8304.0,13.1,35,39.0
8,83.0,8304.0,12.1,40,44.0
8,83.0,8304.0,11.1,45,49.0
8,83.0,8304.0,10.5,50,54.0
8,83.0,8304.0,9.6,55,59.0
8,83.0,8304.0,8.9,60,64.0
8,83.0,8304.0,8.2,65,69.0
8,83.0,8304.0,7.2,70,74.0
8,83.0,8304.0,6.2,75,79.0
8,83.0,8304.0,5.2,80,84.0
8,83.0,8304.0,4.5,85,
8,83.0,8305.0,0,0,4.0
8,83.0,8305.0,1.5,5,9.0
8,83.0,8305.0,6.2,10,14.0
8,83.0,8305.0,10.4,15,19.0
8,83.0,8305.0,12.6,20,24.0
8,83.0,8305.0,12.9,25,29.0
8,83.0,8305.0,12.7,30,34.0
8,83.0,8305.0,12.3,35,39.0
8,83.0,8305.0,11.3,40,44.0
8,83.0,8305.0,10.4,45,49.0
8,83.0,8305.0,9.7,50,54.0
8,83.0,8305.0,8.9,55,59.0
8,83.0,8305.0,8.2,60,64.0
8,83.0,8305.0,8.1,65,69.0
8,83.0,8305.0,7.3,70,74.0
8,83.0,8305.0,6,75,79.0
8,83.0,8305.0,4.8,80,84.0
8,83.0,8305.0,4.3,85,
8,83.0,8306.0,0,0,4.0
8,83.0,8306.0,1.6,5,9.0
8,83.0,8306.0,6.2,10,14.0
8,83.0,8306.0,10.7,15,19.0
8,83.0,8306.0,13.4,20,24.0
8,83.0,8306.0,13.9,25,29.0
8,83.0,8306.0,13.6,30,34.0
8,83.0,8306.0,13.1,35,39.0
8,83.0,8306.0,12,40,44.0
8,83.0,8306.0,11.3,45,49.0
8,83.0,8306.0,10.5,50,54.0
8,83.0,8306.0,9.7,55,59.0
8,83.0,8306.0,8.8,60,64.0
8,83.0,8306.0,8.3,65,69.0
8,83.0,8306.0,6.9,70,74.0
8,83.0,8306.0,5.5,75,79.0
8,83.0,8306.0,4.7,80,84.0
8,83.0,8306.0,4.1,85,
8,83.0,8307.0,0,0,4.0
8,83.0,8307.0,1.6,5,9.0
8,83.0,8307.0,6.1,10,14.0
8,83.0,8307.0,10.8,15,19.0
8,83.0,8307.0,13.1,20,24.0
8,83.0,8307.0,13.1,25,29.0
8,83.0,8307.0,12.6,30,34.0
8,83.0,8307.0,12.3,35,39.0
8,83.0,8307.0,11.3,40,44.0
8,83.0,8307.0,10.6,45,49.0
8,83.0,8307.0,9.3,50,54.0
8,83.0,8307.0,8.6,55,59.0
8,83.0,8307.0,8.1,60,64.0
8,83.0,8307.0,7.5,65,69.0
8,83.0,8307.0,6.3,70,74.0
8,83.0,8307.0,5.1,75,79.0
8,83.0,8307.0,4,80,84.0
8,83.0,8307.0,3.3,85,
8,83.0,8308.0,0,0,4.0
8,83.0,8308.0,1.6,5,9.0
8,83.0,8308.0,6.2,10,14.0
8,83.0,8308.0,10.4,15,19.0
8,83.0,8308.0,12.7,20,24.0
8,83.0,8308.0,13.1,25,29.0
8,83.0,8308.0,12.6,30,34.0
8,83.0,8308.0,12.2,35,39.0
8,83.0,8308.0,11.5,40,44.0
8,83.0,8308.0,10.9,45,49.0
8,83.0,8308.0,10,50,54.0
8,83.0,8308.0,9,55,59.0
8,83.0,8308.0,8.5,60,64.0
8,83.0,8308.0,8,65,69.0
8,83.0,8308.0,7.1,70,74.0
8,83.0,8308.0,6.1,75,79.0
8,83.0,8308.0,5,80,84.0
8,83.0,8308.0,4.3,85,
8,83.0,8309.0,0,0,4.0
8,83.0,8309.0,1.6,5,9.0
8,83.0,8309.0,6.2,10,14.0
8,83.0,8309.0,10.9,15,19.0
8,83.0,8309.0,13.1,20,24.0
8,83.0,8309.0,13.3,25,29.0
8,83.0,8309.0,13.2,30,34.0
8,83.0,8309.0,12.2,35,39.0
8,83.0,8309.0,11.6,40,44.0
8,83.0,8309.0,10.7,45,49.0
8,83.0,8309.0,10,50,54.0
8,83.0,8309.0,9.3,55,59.0
8,83.0,8309.0,8.5,60,64.0
8,83.0,8309.0,8,65,69.0
8,83.0,8309.0,6.8,70,74.0
8,83.0,8309.0,5.2,75,79.0
8,83.0,8309.0,4.9,80,84.0
8,83.0,8309.0,4,85,
8,83.0,8310.0,0,0,4.0
8,83.0,8310.0,1.8,5,9.0
8,83.0,8310.0,6.4,10,14.0
8,83.0,8310.0,10.8,15,19.0
8,83.0,8310.0,13.7,20,24.0
8,83.0,8310.0,14.3,25,29.0
8,83.0,8310.0,13.7,30,34.0
8,83.0,8310.0,13,35,39.0
8,83.0,8310.0,12.2,40,44.0
8,83.0,8310.0,11.1,45,49.0
8,83.0,8310.0,10.3,50,54.0
8,83.0,8310.0,10,55,59.0
8,83.0,8310.0,9.5,60,64.0
8,83.0,8310.0,8.4,65,69.0
8,83.0,8310.0,9.2,70,74.0
8,83.0,8310.0,6.9,75,79.0
8,83.0,8310.0,6.1,80,84.0
8,83.0,8310.0,4.7,85,
8,83.0,8311.0,0,0,4.0
8,83.0,8311.0,1.4,5,9.0
8,83.0,8311.0,6,10,14.0
8,83.0,8311.0,10.7,15,19.0
8,83.0,8311.0,13,20,24.0
8,83.0,8311.0,13.4,25,29.0
8,83.0,8311.0,13,30,34.0
8,83.0,8311.0,12.4,35,39.0
8,83.0,8311.0,11.7,40,44.0
8,83.0,8311.0,10.6,45,49.0
8,83.0,8311.0,9.8,50,54.0
8,83.0,8311.0,9.3,55,59.0
8,83.0,8311.0,8.5,60,64.0
8,83.0,8311.0,7.7,65,69.0
8,83.0,8311.0,6.5,70,74.0
8,83.0,8311.0,5.4,75,79.0
8,83.0,8311.0,4.9,80,84.0
8,83.0,8311.0,4,85,
8,83.0,8312.0,0,0,4.0
8,83.0,8312.0,1.4,5,9.0
8,83.0,8312.0,6.1,10,14.0
8,83.0,8312.0,10.5,15,19.0
8,83.0,8312.0,13.1,20,24.0
8,83.0,8312.0,13.3,25,29.0
8,83.0,8312.0,13.2,30,34.0
8,83.0,8312.0,12.8,35,39.0
8,83.0,8312.0,12,40,44.0
8,83.0,8312.0,11.2,45,49.0
8,83.0,8312.0,10.5,50,54.0
8,83.0,8312.0,9.8,55,59.0
8,83.0,8312.0,9.1,60,64.0
8,83.0,8312.0,8.7,65,69.0
8,83.0,8312.0,7.8,70,74.0
8,83.0,8312.0,6.7,75,79.0
8,83.0,8312.0,5.7,80,84.0
8,83.0,8312.0,5.1,85,
8,83.0,8313.0,0,0,4.0
8,83.0,8313.0,1.5,5,9.0
8,83.0,8313.0,6.2,10,14.0
8,83.0,8313.0,10.7,15,19.0
8,83.0,8313.0,13.3,20,24.0
8,83.0,8313.0,13.7,25,29.0
8,83.0,8313.0,13.2,30,34.0
8,83.0,8313.0,12.8,35,39.0
8,83.0,8313.0,12,40,44.0
8,83.0,8313.0,10.8,45,49.0
8,83.0,8313.0,10.3,50,54.0
8,83.0,8313.0,9.4,55,59.0
8,83.0,8313.0,8.7,60,64.0
8,83.0,8313.0,8.4,65,69.0
8,83.0,8313.0,7.6,70,74.0
8,83.0,8313.0,6.3,75,79.0
8,83.0,8313.0,5.4,80,84.0
8,83.0,8313.0,5.1,85,
8,83.0,8314.0,0,0,4.0
8,83.0,8314.0,1.8,5,9.0
8,83.0,8314.0,6.1,10,14.0
8,83.0,8314.0,10.3,15,19.0
8,83.0,8314.0,11.7,20,24.0
8,83.0,8314.0,11.4,25,29.0
8,83.0,8314.0,11.1,30,34.0
8,83.0,8314.0,10.1,35,39.0
8,83.0,8314.0,8.9,40,44.0
8,83.0,8314.0,8.1,45,49.0
8,83.0,8314.0,7,50,54.0
8,83.0,8314.0,5.6,55,59.0
8,83.0,8314.0,4.2,60,64.0
8,83.0,8314.0,3.8,65,69.0
8,83.0,8314.0,3.1,70,74.0
8,83.0,8314.0,2.2,75,79.0
8,83.0,8314.0,1.8,80,84.0
8,83.0,8314.0,1,85,
9,91.0,9101.0,0,0,4.0
9,91.0,9101.0,1.4,5,9.0
9,91.0,9101.0,6.1,10,14.0
9,91.0,9101.0,10.8,15,19.0
9,91.0,9101.0,13.6,20,24.0
9,91.0,9101.0,14.6,25,29.0
9,91.0,9101.0,14.7,30,34.0
9,91.0,9101.0,14.5,35,39.0
9,91.0,9101.0,14,40,44.0
9,91.0,9101.0,13.3,45,49.0
9,91.0,9101.0,12.6,50,54.0
9,91.0,9101.0,11.9,55,59.0
9,91.0,9101.0,11.3,60,64.0
9,91.0,9101.0,11,65,69.0
9,91.0,9101.0,10.6,70,74.0
9,91.0,9101.0,9.7,75,79.0
9,91.0,9101.0,8.7,80,84.0
9,91.0,9101.0,7.9,85,
9,91.0,9102.0,0,0,4.0
9,91.0,9102.0,1.6,5,9.0
9,91.0,9102.0,6.2,10,14.0
9,91.0,9102.0,10.6,15,19.0
9,91.0,9102.0,13,20,24.0
9,91.0,9102.0,12.8,25,29.0
9,91.0,9102.0,12.4,30,34.0
9,91.0,9102.0,12,35,39.0
9,91.0,9102.0,10.9,40,44.0
9,91.0,9102.0,9.8,45,49.0
9,91.0,9102.0,9.3,50,54.0
9,91.0,9102.0,8.2,55,59.0
9,91.0,9102.0,7.7,60,64.0
9,91.0,9102.0,7.2,65,69.0
9,91.0,9102.0,6.1,70,74.0
9,91.0,9102.0,5.2,75,79.0
9,91.0,9102.0,4.7,80,84.0
9,91.0,9102.0,4.4,85,
9,91.0,9103.0,0,0,4.0
9,91.0,9103.0,1.5,5,9.0
9,91.0,9103.0,6.2,10,14.0
9,91.0,9103.0,10.7,15,19.0
9,91.0,9103.0,13.1,20,24.0
9,91.0,9103.0,13.6,25,29.0
9,91.0,9103.0,13.2,30,34.0
9,91.0,9103.0,12.7,35,39.0
9,91.0,9103.0,11.9,40,44.0
9,91.0,9103.0,10.9,45,49.0
9,91.0,9103.0,10.2,50,54.0
9,91.0,9103.0,9.5,55,59.0
9,91.0,9103.0,9,60,64.0
9,91.0,9103.0,8.6,65,69.0
9,91.0,9103.0,7.4,70,74.0
9,91.0,9103.0,6.2,75,79.0
9,91.0,9103.0,5.3,80,84.0
9,91.0,9103.0,4.5,85,
9,91.0,9104.0,0,0,4.0
9,91.0,9104.0,1.6,5,9.0
9,91.0,9104.0,6.2,10,14.0
9,91.0,9104.0,10.6,15,19.0
9,91.0,9104.0,12.3,20,24.0
9,91.0,9104.0,12.4,25,29.0
9,91.0,9104.0,12.4,30,34.0
9,91.0,9104.0,11.8,35,39.0
9,91.0,9104.0,10.7,40,44.0
9,91.0,9104.0,10,45,49.0
9,91.0,9104.0,9.1,50,54.0
9,91.0,9104.0,8.5,55,59.0
9,91.0,9104.0,8.2,60,64.0
9,91.0,9104.0,7,65,69.0
9,91.0,9104.0,5.9,70,74.0
9,91.0,9104.0,4.7,75,79.0
9,91.0,9104.0,4.2,80,84.0
9,91.0,9104.0,3.4,85,
9,91.0,9105.0,0,0,4.0
9,91.0,9105.0,1.4,5,9.0
9,91.0,9105.0,6.1,10,14.0
9,91.0,9105.0,10.5,15,19.0
9,91.0,9105.0,12.7,20,24.0
9,91.0,9105.0,13,25,29.0
9,91.0,9105.0,12.6,30,34.0
9,91.0,9105.0,12.2,35,39.0
9,91.0,9105.0,11.3,40,44.0
9,91.0,9105.0,10.2,45,49.0
9,91.0,9105.0,9.7,50,54.0
9,91.0,9105.0,9,55,59.0
9,91.0,9105.0,8.5,60,64.0
9,91.0,9105.0,8.1,65,69.0
9,91.0,9105.0,6.8,70,74.0
9,91.0,9105.0,5.8,75,79.0
9,91.0,9105.0,5.1,80,84.0
9,91.0,9105.0,4.2,85,
9,91.0,9106.0,0,0,4.0
9,91.0,9106.0,1.6,5,9.0
9,91.0,9106.0,6.1,10,14.0
9,91.0,9106.0,10.8,15,19.0
9,91.0,9106.0,12.7,20,24.0
9,91.0,9106.0,12.5,25,29.0
9,91.0,9106.0,12.1,30,34.0
9,91.0,9106.0,11.3,35,39.0
9,91.0,9106.0,10.4,40,44.0
9,91.0,9106.0,9.3,45,49.0
9,91.0,9106.0,8.9,50,54.0
9,91.0,9106.0,8.1,55,59.0
9,91.0,9106.0,6.9,60,64.0
9,91.0,9106.0,6.8,65,69.0
9,91.0,9106.0,5.7,70,74.0
9,91.0,9106.0,4.4,75,79.0
9,91.0,9106.0,3.2,80,84.0
9,91.0,9106.0,2.9,85,
9,91.0,9107.0,0,0,4.0
9,91.0,9107.0,1.7,5,9.0
9,91.0,9107.0,6.3,10,14.0
9,91.0,9107.0,10.9,15,19.0
9,91.0,9107.0,13.3,20,24.0
9,91.0,9107.0,13.3,25,29.0
9,91.0,9107.0,12.9,30,34.0
9,91.0,9107.0,12.7,35,39.0
9,91.0,9107.0,11.8,40,44.0
9,91.0,9107.0,11.1,45,49.0
9,91.0,9107.0,10.3,50,54.0
9,91.0,9107.0,9.6,55,59.0
9,91.0,9107.0,8.9,60,64.0
9,91.0,9107.0,8.6,65,69.0
9,91.0,9107.0,8,70,74.0
9,91.0,9107.0,6.8,75,79.0
9,91.0,9107.0,6.5,80,84.0
9,91.0,9107.0,5.5,85,
9,91.0,9108.0,0,0,4.0
9,91.0,9108.0,1.5,5,9.0
9,91.0,9108.0,6.1,10,14.0
9,91.0,9108.0,10.7,15,19.0
9,91.0,9108.0,13.1,20,24.0
9,91.0,9108.0,13.4,25,29.0
9,91.0,9108.0,13,30,34.0
9,91.0,9108.0,12.7,35,39.0
9,91.0,9108.0,12,40,44.0
9,91.0,9108.0,11.1,45,49.0
9,91.0,9108.0,10.4,50,54.0
9,91.0,9108.0,9.8,55,59.0
9,91.0,9108.0,9,60,64.0
9,91.0,9108.0,8.8,65,69.0
9,91.0,9108.0,7.8,70,74.0
9,91.0,9108.0,6.9,75,79.0
9,91.0,9108.0,6,80,84.0
9,91.0,9108.0,5.3,85,
9,91.0,9109.0,0,0,4.0
9,91.0,9109.0,1.5,5,9.0
9,91.0,9109.0,6.1,10,14.0
9,91.0,9109.0,10.6,15,19.0
9,91.0,9109.0,12.7,20,24.0
9,91.0,9109.0,13.2,25,29.0
9,91.0,9109.0,13.1,30,34.0
9,91.0,9109.0,12.5,35,39.0
9,91.0,9109.0,11.9,40,44.0
9,91.0,9109.0,10.9,45,49.0
9,91.0,9109.0,10.2,50,54.0
9,91.0,9109.0,9.5,55,59.0
9,91.0,9109.0,8.8,60,64.0
9,91.0,9109.0,8.4,65,69.0
9,91.0,9109.0,7.6,70,74.0
9,91.0,9109.0,6.4,75,79.0
9,91.0,9109.0,5.8,80,84.0
9,91.0,9109.0,4.8,85,
9,91.0,9110.0,0,0,4.0
9,91.0,9110.0,1.5,5,9.0
9,91.0,9110.0,6.3,10,14.0
9,91.0,9110.0,10.6,15,19.0
9,91.0,9110.0,13,20,24.0
9,91.0,9110.0,13.2,25,29.0
9,91.0,9110.0,13.4,30,34.0
9,91.0,9110.0,12.6,35,39.0
9,91.0,9110.0,11.9,40,44.0
9,91.0,9110.0,10.5,45,49.0
9,91.0,9110.0,10.2,50,54.0
9,91.0,9110.0,9.2,55,59.0
9,91.0,9110.0,8.5,60,64.0
9,91.0,9110.0,8.1,65,69.0
9,91.0,9110.0,7.3,70,74.0
9,91.0,9110.0,6.1,75,79.0
9,91.0,9110.0,5,80,84.0
9,91.0,9110.0,3.9,85,
9,91.0,9111.0,0,0,4.0
9,91.0,9111.0,1.4,5,9.0
9,91.0,9111.0,6.1,10,14.0
9,91.0,9111.0,10.6,15,19.0
9,91.0,9111.0,12.9,20,24.0
9,91.0,9111.0,13.3,25,29.0
9,91.0,9111.0,13,30,34.0
9,91.0,9111.0,12.4,35,39.0
9,91.0,9111.0,11.8,40,44.0
9,91.0,9111.0,10.7,45,49.0
9,91.0,9111.0,10.1,50,54.0
9,91.0,9111.0,9.2,55,59.0
9,91.0,9111.0,8.5,60,64.0
9,91.0,9111.0,8,65,69.0
9,91.0,9111.0,7.3,70,74.0
9,91.0,9111.0,6,75,79.0
9,91.0,9111.0,5.2,80,84.0
9,91.0,9111.0,4.4,85,
9,91.0,9112.0,0,0,4.0
9,91.0,9112.0,1.5,5,9.0
9,91.0,9112.0,6.1,10,14.0
9,91.0,9112.0,10.7,15,19.0
9,91.0,9112.0,13.2,20,24.0
9,91.0,9112.0,13.4,25,29.0
9,91.0,9112.0,13.2,30,34.0
9,91.0,9112.0,12.7,35,39.0
9,91.0,9112.0,11.9,40,44.0
9,91.0,9112.0,11,45,49.0
9,91.0,9112.0,10.3,50,54.0
9,91.0,9112.0,9.8,55,59.0
9,91.0,9112.0,8.9,60,64.0
9,91.0,9112.0,8.4,65,69.0
