Periodo,Comuna,Cantidad_40%,Cantidad_41-50%,Cantidad_51-60%,Cantidad_61-70,Cantidad_71-80%,Cantidad_81-90%,Cantidad_91-100%,Totales_por_comuna
202112,6310,26532,3089,2660,2452,2429,3289,1317,41768
202112,7304,30370,4465,3854,3297,3174,3257,949,49366
202112,7306,11228,1427,1168,1073,932,1118,393,17339
202112,7307,11931,1968,1513,1326,1209,1209,364,19520
202112,7401,62026,7828,6320,5803,6429,8215,3397,100018
202112,7302,7552,744,555,461,520,635,260,10727
202112,7303,4597,584,440,397,426,656,222,7322
202112,8105,17430,2203,1820,1560,1460,1661,470,26604
202112,8102,69632,10283,8796,8498,9981,10953,3920,122063
202112,8103,43470,6407,5520,5379,6475,9315,3164,79730
202112,8104,8048,881,644,648,529,727,232,11709
202112,6108,19767,2641,2466,2599,3845,9717,3285,44320
202112,7101,120066,16994,13811,13403,15121,22463,8605,210463
202112,6109,9351,1320,929,958,795,956,275,14584
202112,7402,16593,1539,1280,1185,1332,1507,603,24039
202112,7403,23708,2910,2115,1950,1664,1675,505,34527
202112,7404,31109,3275,2473,2376,2393,3113,1251,45990
202112,8110,74812,12393,11298,11384,13807,18388,7308,149390
202112,8107,29699,4051,3583,3308,3541,4343,1645,50170
202112,8108,61619,9004,7759,7860,9243,16574,5790,117849
202112,5704,4697,591,509,499,536,603,188,7623
202112,5705,11890,1317,1038,892,1023,1282,427,17869
202112,6110,16694,2134,1616,1644,1608,2068,683,26447
202112,6111,7771,1218,914,779,1016,1519,464,13681
202112,6113,12839,1941,1698,1462,1340,1588,402,21270
202112,6115,38947,5259,4211,3886,4133,5226,1793,63455
202112,6116,15571,2639,2223,1934,2134,2577,790,27868
202112,6117,29765,4389,3512,3329,3060,4305,1335,49695
202112,7405,16300,1761,1317,1163,1127,1132,364,23164
202112,7406,30738,3821,2877,2684,2808,3317,1152,47397
202112,7105,37250,4268,3532,3202,3549,4828,1957,58586
202112,7106,6411,819,638,550,517,572,182,9689
202112,8109,10343,1111,957,830,819,874,357,15291
202112,5803,12732,1421,1159,863,934,1418,476,19003
202112,6201,13861,1849,1336,1120,945,1692,515,21318
202112,6202,2374,390,243,197,198,290,69,3761
202112,6203,5238,686,492,421,379,647,188,8051
202112,6205,5184,639,363,334,376,591,203,7690
202112,6206,5128,546,336,292,250,406,125,7083
202112,6301,43749,6299,5163,5192,5340,7208,2484,75435
202112,7108,10156,1463,1161,989,887,896,245,15797
202112,7110,7382,902,674,625,599,668,244,11094
202112,7202,6921,725,503,449,382,503,182,9665
202112,8203,26890,2441,1945,1525,1659,2122,848,37430
202112,7408,14562,1601,1158,998,990,955,374,20638
202112,6103,4773,646,445,462,393,728,242,7689
202112,6306,7852,1273,974,931,886,900,315,13131
202112,6308,6050,747,650,559,505,677,184,9372
202112,7305,7507,924,741,618,568,671,193,11222
202112,7308,18935,2907,2333,1984,1972,2068,592,30791
202112,8106,27291,4437,4174,3518,3456,3500,1026,47402
202112,5706,9592,1498,1168,1085,1016,1111,320,15790
202112,6112,8731,1322,1222,1074,1259,1241,331,15180
202112,6114,9212,1154,862,780,734,1061,274,14077
202112,7407,11744,1523,1193,1047,981,1122,458,18068
202112,7104,3120,376,239,262,188,214,69,4468
202112,5804,67229,10126,8547,8908,10054,14570,4491,123925
202112,6204,5096,679,567,564,444,691,222,8263
202112,16102,14953,1881,1649,1423,1310,1634,690,23540
202112,16202,3998,342,232,238,248,305,112,5475
202112,16301,37513,4306,3450,2986,3103,3636,1515,56509
202112,16206,4537,479,384,271,324,442,130,6567
202112,15102,751,61,46,55,41,71,38,1063
202112,16103,21035,2613,2281,1957,2033,2279,884,33082
202112,16107,14304,1414,1103,902,879,1232,450,20284
202112,16304,4051,308,237,240,236,289,143,5504
202112,15201,1115,144,81,97,86,101,62,1686
202112,16104,9989,787,675,553,521,721,250,13496
202112,7309,3218,454,221,187,176,225,83,4564
202112,16207,4338,414,310,276,271,286,107,6002
202112,15202,438,52,29,5,12,12,5,559
202304,1101,76890,12213,12801,12005,15346,30581,12782,172618
202304,1401,8269,1196,1219,1059,1386,1998,862,15989
202304,1107,69744,8983,8705,7338,9170,13477,5244,122661
202304,1405,3653,513,567,416,575,785,331,6840
202304,2101,129326,24884,25793,24013,31247,72462,29629,337354
202304,1404,2058,234,198,130,153,235,92,3100
202304,1402,1038,107,62,30,52,60,39,1388
202304,1403,894,114,62,40,45,161,68,1384
202304,2201,58044,10161,10415,9830,14215,33263,14474,150402
202304,2102,6077,1104,1043,1016,1503,2352,1070,14165
202304,2103,710,128,148,137,162,266,209,1760
202304,2104,6281,984,970,827,1056,1668,774,12560
202304,2202,88,11,14,23,27,42,30,235
202304,2203,5063,791,828,648,897,1476,643,10346
202304,2302,1615,295,313,337,514,1056,446,4576
202304,3101,74924,10359,10048,9298,13525,27246,11809,157209
202304,2301,14262,1946,1582,1467,1957,3559,1761,26534
202304,3102,11453,1542,1416,1261,1711,2703,1274,21360
202304,3103,8244,910,1007,801,1155,2065,836,15018
202304,3201,6992,1168,950,816,1127,1865,728,13646
202304,3202,4416,866,941,927,1473,2688,1023,12334
202304,3301,28409,3638,3889,3356,4682,7874,3489,55337
202304,3303,4294,774,634,537,572,762,345,7918
202304,3302,3305,425,382,307,275,395,180,5269
202304,4101,99167,16971,15189,14225,16904,35361,11747,209564
202304,3304,5901,936,770,735,967,1567,808,11684
202304,4102,125578,19325,17322,15668,18405,31254,10841,238393
202304,4103,6744,981,773,655,901,1868,648,12570
202304,4106,18449,2406,2043,1687,2115,2549,842,30091
202304,4105,3610,446,363,325,296,403,134,5577
202304,4104,3684,489,334,263,347,488,188,5793
202304,4201,17185,2764,2583,2361,2793,4200,1827,33713
202304,4202,6669,805,641,504,646,878,299,10442
202304,4204,14949,2598,2297,2113,2551,4243,1976,30727
202304,4203,14503,2401,1596,1295,1493,2331,816,24435
202304,4301,65351,9841,9154,7430,9039,11901,4506,117222
202304,4303,21117,2682,2361,1753,2088,2343,853,33197
202304,4302,9214,1133,908,777,855,1027,349,14263
202304,4305,3127,448,300,214,231,380,168,4868
202304,4304,7903,945,752,622,736,1109,422,12489
202304,5701,41618,6140,5528,4917,5798,9011,3263,76275
202304,5702,8338,1114,1109,913,1203,1646,563,14886
202304,5502,31001,4025,3792,3289,4078,6089,2150,54424
202304,5302,7784,1333,1277,1052,1505,2353,799,16103
202304,5303,5896,814,812,561,653,1321,372,10429
202304,5304,9275,1609,1510,1231,1474,2547,846,18492
202304,5109,140155,25976,24712,22145,24653,43523,14703,295867
202304,5602,8726,1410,1254,1109,1029,2423,660,16611
202304,5603,17313,2213,1671,1308,1362,1642,494,26003
202304,5404,6538,888,811,587,727,951,360,10862
202304,5405,4388,887,751,605,653,1178,364,8826
202304,5501,48351,7519,6998,6195,7288,11265,3622,91238
202304,5402,11773,1736,1429,1349,1431,2150,849,20717
202304,5503,11568,1698,1536,1213,1347,1710,513,19585
202304,5504,9699,1681,1539,1412,2079,4160,1578,22148
202304,5506,11477,2087,1775,1469,1965,3063,1003,22839
202304,5601,50273,8682,7549,6437,7478,10609,3547,94575
202304,5604,12790,1893,1454,1257,1155,1998,600,21147
202304,5605,12523,1741,1380,1040,1036,1636,575,19931
202304,5301,26546,4919,5016,4477,5313,9895,3384,59550
202304,5401,23477,3566,2774,2633,2488,3702,1322,39962
202304,5201,3299,586,652,647,811,1096,436,7527
202304,5403,3799,770,574,424,489,710,189,6955
202304,5606,4731,1163,1020,839,930,2111,775,11569
202304,5101,154954,22934,22463,19345,22689,34672,11773,288830
202304,5103,15857,2885,2779,2587,3046,7676,2710,37540
202304,5102,14848,2422,2182,2141,2319,3610,1040,28562
202304,5105,13154,2074,1647,1378,1451,2634,782,23120
202304,5107,20381,2825,2358,2043,2458,3781,1245,35091
202304,5104,491,71,97,78,128,137,59,1061
202304,7108,10176,1381,1260,934,911,1023,287,15972
202304,7109,31453,3485,3122,2501,2927,3656,1202,48346
202304,7101,108828,17689,16351,13691,16142,27624,9754,210079
202304,6115,36206,5494,4593,4087,4750,6390,1927,63447
202304,6117,27900,4226,3879,3416,3406,5288,1428,49543
202304,6201,12894,1924,1616,1492,1261,2249,648,22084
202304,6113,12484,1930,1878,1429,1351,1821,362,21255
202304,6301,40173,6427,5907,5173,6135,8899,2817,75531
202304,6302,10705,1274,1079,837,819,1048,298,16060
202304,6202,2562,409,333,264,207,390,107,4272
202304,6203,5518,752,605,419,500,824,244,8862
202304,6306,7374,1372,1128,931,933,1149,309,13196
202304,6308,5781,791,793,590,548,763,196,9462
202304,6309,2759,384,306,199,273,377,94,4392
202304,6310,24416,3366,3042,2564,2684,4216,1541,41829
202304,6304,4959,669,617,388,424,666,181,7904
202304,6305,11312,1700,1342,1144,1152,1479,415,18544
202304,7107,5726,829,619,542,610,757,215,9298
202304,6114,8762,1192,1028,774,878,1229,308,14171
202304,6116,14585,2470,2422,2067,2292,3077,890,27803
202304,6204,5022,844,628,604,524,783,232,8637
202304,6205,5012,719,539,412,407,828,245,8162
202304,7103,7158,823,659,498,605,751,234,10728
202304,7104,2997,422,277,223,182,297,74,4472
202304,6307,7200,1178,977,778,841,1155,351,12480
202304,7102,28708,3723,3373,3116,3590,5190,1709,49409
202304,5706,9073,1478,1410,1059,1072,1315,424,15831
202304,5801,72757,12602,11964,11279,13636,23618,7642,153498
202304,6206,5230,579,410,297,284,543,160,7503
202304,7105,34195,4536,3817,3556,4180,6221,2089,58594
202304,6303,23077,3178,2842,2341,2590,3114,901,38043
202304,6112,8410,1436,1272,1017,1177,1603,357,15272
202304,7106,6447,929,746,623,494,818,182,10239
202304,6101,114685,19251,18686,17982,21496,37333,12995,242428
202304,5802,29214,4241,4041,3267,3847,5830,2019,52459
202304,5803,11863,1553,1281,1120,1071,1890,612,19390
202304,5804,60818,10178,10043,9059,10838,17724,5324,123984
202304,5705,10944,1502,1232,996,1110,1579,478,17841
202304,6102,7293,1209,1163,946,1088,1315,398,13412
202304,6103,4743,722,523,456,471,869,247,8031
202304,5703,16005,2115,1711,1598,2003,3025,1118,27575
202304,5704,4346,658,603,459,601,725,217,7609
202304,6108,17521,2788,2556,2698,3777,11344,3923,44607
202304,6105,11339,1902,1734,1382,1754,2696,760,21567
202304,6106,19403,2820,2714,2282,2862,4232,1262,35575
202304,6107,17196,2622,2007,1728,1885,2412,629,28479
202304,6110,15320,2303,1952,1804,1957,2622,738,26696
202304,6109,9101,1267,1108,851,913,1148,311,14699
202304,6104,12452,1981,1684,1459,1471,1902,563,21512
202304,6111,6978,1174,1019,880,1014,1865,552,13482
202304,8207,8947,669,634,407,447,563,189,11856
202304,8301,110432,17778,16323,14749,17602,26561,9375,212820
202304,8203,25784,2627,2261,1675,1855,2442,959,37603
202304,8204,4514,503,368,297,306,387,155,6530
202304,8104,7707,1005,871,533,726,921,295,12058
202304,8105,15876,2472,2112,1686,1795,2120,584,26645
202304,8107,25871,4313,4023,3457,4346,5607,1955,49572
202304,8102,62859,11075,9990,8782,10682,13722,4536,121646
202304,8110,63903,12149,12379,11418,15205,22654,8509,146217
202304,8108,54058,9502,8785,8390,9991,19965,7373,118064
202304,8109,9613,1283,1115,856,1103,1209,376,15555
202304,8112,41414,8113,7682,7246,8874,13406,4585,91320
202304,8201,17296,2216,1899,1451,1641,2070,823,27396
202304,8202,21061,2951,2989,2535,3016,4508,1614,38674
202304,8111,32707,5066,4476,3578,4214,5971,1964,57976
202304,8205,17538,3167,3434,2491,2914,2997,966,33507
202304,8206,15579,1992,1740,1314,1568,1943,622,24758
202304,8103,37459,6560,6303,5536,7071,11570,3982,78481
202304,8106,24158,4615,4641,3474,3985,4325,1229,46427
202304,7301,87775,13414,12099,10465,11384,17500,5919,158556
202304,7403,23554,2897,2412,1898,1992,2086,589,35428
202304,7307,11522,1883,1633,1349,1308,1475,412,19582
202304,7308,18566,2901,2572,2036,2109,2552,643,31379
202304,7401,58362,8275,6982,5987,6701,10402,3780,100489
202304,7402,16257,1695,1504,1236,1533,1820,691,24736
202304,7203,6117,736,552,448,408,695,243,9199
202304,7404,30518,3610,2810,2405,2515,3813,1248,46919
202304,7201,29132,3663,3170,2347,2631,3632,1317,45892
202304,8101,79767,16142,15231,14314,17175,33393,13121,189143
202304,7405,16295,1679,1430,1160,1229,1376,385,23554
202304,7406,30226,4178,3169,2700,3084,4008,1188,48553
202304,7408,14071,1684,1330,1058,1184,1276,420,21023
202304,7305,7159,1036,784,592,641,765,208,11185
202304,7302,7503,754,613,491,579,802,273,11015
202304,7303,4421,647,475,422,480,737,264,7446
202304,7304,28938,4568,4228,3209,3434,4007,1045,49429
202304,7407,11286,1675,1294,1070,1167,1333,506,18331
202304,7306,10812,1491,1278,975,1076,1451,392,17475
202304,7309,3070,398,257,244,231,309,103,4612
202304,7110,7250,956,712,776,659,808,253,11414
202304,7202,6771,787,527,418,428,600,201,9732
202304,10102,20929,3295,3048,2449,2757,3214,1017,36709
202304,10103,2970,267,261,211,247,450,167,4573
202304,10101,125250,20539,18668,17774,21572,35370,13020,252193
202304,9115,20327,2806,2437,1996,2043,3604,1064,34277
202304,9117,13664,882,619,448,468,641,238,16960
202304,9119,20996,2490,2060,1631,1957,2301,741,32176
202304,9120,43167,5182,4461,3905,4274,6578,2247,69814
202304,9112,51206,6958,5479,4357,4561,5931,1979,80471
202304,9201,30079,4839,4133,3435,4021,5528,2101,54136
202304,9205,9663,530,478,405,475,635,299,12485
202304,9206,5444,640,524,357,377,482,173,7997
202304,9208,9758,773,593,484,568,852,319,13347
202304,9210,13672,1461,1184,943,940,1327,516,20043
202304,9203,13049,1452,1280,958,1092,1472,503,19806
202304,9204,7441,628,479,352,391,456,138,9885
202304,9114,18007,2339,1948,1506,1650,2155,665,28270
202304,9116,11666,722,490,342,382,510,153,14265
202304,9118,7876,659,522,395,405,574,183,10614
202304,9113,5203,703,619,390,313,353,123,7704
202304,9121,11356,846,678,473,511,576,153,14593
202304,9207,6961,655,430,365,484,471,169,9535
202304,9209,6886,1076,917,703,850,913,293,11638
202304,9211,21238,3116,2530,2118,2346,3081,1114,35543
202304,8303,18547,2541,2182,2003,2358,2827,981,31439
202304,9202,17229,1999,1672,1328,1578,1839,692,26337
202304,10104,8218,1066,913,633,646,813,247,12536
202304,8313,14850,1863,1547,1273,1448,1835,597,23413
202304,8314,5888,281,263,209,253,283,102,7279
202304,9101,136250,22293,19574,17522,20250,36390,14363,266642
202304,8309,6402,880,761,657,658,721,241,10320
202304,8311,9351,1291,1078,833,984,1121,429,15087
202304,8312,10363,1295,1181,905,1076,1472,486,16778
202304,8302,2830,364,284,251,316,343,136,4524
202304,9108,26465,3636,2963,2463,2650,3611,1116,42904
202304,9109,17438,2053,1604,1220,1498,1588,579,25980
202304,9102,19791,1647,1219,884,977,1195,381,26094
202304,9103,15045,1529,1168,877,927,1114,346,21006
202304,9104,7692,473,454,340,400,458,181,9998
202304,9106,10526,1015,626,485,458,468,154,13732
202304,9107,10322,1233,987,784,859,1107,327,15619
202304,8306,13938,2361,2228,1745,2333,3224,1061,26890
202304,8307,6849,894,763,738,826,1000,338,11408
202304,9110,5946,462,337,257,316,397,151,7866
202304,9111,24452,2789,2258,1467,1708,1908,611,35193
202304,8304,12523,2156,1927,1588,2252,2894,979,24319
202304,8305,19445,2368,1914,1702,2067,2282,690,30468
202304,8308,3085,367,244,228,258,334,107,4623
202304,8310,2194,316,312,228,279,428,149,3906
202304,9105,18472,2421,1770,1352,1401,1408,435,27259
202304,13105,89598,13053,11851,10370,11938,16711,4489,158010
202304,12101,47067,10056,10278,10168,13163,21841,8492,121065
202304,10403,6935,720,707,511,675,883,380,10811
202304,10404,1010,156,156,100,142,241,112,1917
202304,11101,28307,4628,4485,3886,4540,7993,4600,58439
202304,13101,123892,23939,26609,28313,36151,71853,33716,344473
202304,11301,1803,293,303,274,292,482,219,3666
202304,11302,294,86,67,56,90,109,110,812
202304,11303,293,53,34,47,42,84,28,581
202304,11402,1916,253,197,165,161,290,100,3082
202304,10307,7617,1075,789,664,593,746,194,11678
202304,12201,537,95,117,182,306,407,270,1914
202304,12301,2388,443,514,550,840,1252,664,6651
202304,12401,11640,2176,2147,2035,2300,3441,1547,25286
202304,11202,3177,458,510,363,481,714,355,6058
202304,13103,81422,11559,11059,9402,10347,13147,3422,140358
202304,13104,61697,11262,10841,9348,11012,16431,4335,124926
202304,12102,46,21,24,29,31,51,16,218
202304,10402,1570,257,225,300,246,331,137,3066
202304,13102,37511,6871,6081,5237,6510,11767,3578,77555
202304,11401,3120,461,465,298,369,555,284,5552
202304,10401,2488,434,396,320,344,499,212,4693
202304,12302,112,43,43,71,53,89,50,461
202304,11203,1025,125,160,125,97,146,93,1771
202304,10109,20260,3724,3316,2925,3333,7753,2958,44269
202304,10201,23269,4182,3909,3824,4073,6488,3056,48801
202304,12103,38,5,22,25,22,53,13,179
202304,12104,94,29,43,30,27,58,46,327
202304,11102,534,98,71,47,55,92,38,935
202304,12303,35,5,27,24,15,23,18,150
202304,11201,13113,1987,1867,1715,2091,3135,1591,25499
202304,10306,7477,586,411,287,337,395,127,9620
202304,10207,3938,411,331,342,335,445,162,5964
202304,10202,25846,3645,3102,2745,3008,4117,1392,43855
202304,10203,9038,1364,1289,1077,1158,1584,499,16009
202304,10205,9855,1314,1091,1084,1056,1594,433,16427
202304,10108,10933,1011,815,732,885,1230,408,16014
202304,10208,16386,2529,2393,2079,2190,3127,1103,29807
202304,10209,5616,727,619,502,610,766,230,9070
202304,10106,12122,1472,1137,893,906,1387,397,18314
202304,10305,9531,1281,1082,818,936,1142,328,15118
202304,10210,4989,630,484,400,493,718,309,8023
202304,10301,81621,14293,12302,10781,11837,18957,6434,156225
202304,10303,12875,1958,1499,1205,1280,1521,479,20817
202304,10204,2249,362,290,274,287,406,163,4031
202304,10206,2499,308,317,213,272,325,109,4043
202304,10105,13121,1837,1568,1426,1414,2009,718,22093
202304,10107,9743,1710,1553,1356,1453,2046,618,18479
202304,12402,51,22,31,23,42,79,33,281
202304,10302,5776,827,689,489,602,780,214,9377
202304,10304,7193,1139,976,845,693,805,187,11838
202304,13201,246226,43336,40652,37051,46287,86669,25352,525573
202304,13128,76278,12758,11421,10279,11448,17866,4497,144547
202304,13123,13711,3389,3615,4103,4887,22052,12853,64610
202304,13124,106454,18156,16390,15443,18381,33795,10103,218722
202304,13121,56459,9649,8432,6733,7701,11541,3064,103579
202304,13131,50641,7523,6355,5374,6077,8401,2211,86582
202304,13126,57247,10448,10267,9246,10864,17816,5388,121276
202304,13127,81994,13222,12507,11537,12431,19621,5932,157244
202304,13125,84192,16057,15760,14873,18563,36414,10329,196188
202304,13129,52433,7836,7393,6571,7710,13363,4253,99559
202304,13130,38973,7593,7843,8134,10355,28259,12378,113535
202304,13132,3221,1058,993,1211,1334,11049,5118,23984
202304,13122,103932,16629,15886,13983,15290,30631,9824,206175
202304,13106,74293,13271,13269,12913,15349,24367,8057,161519
202304,13112,113069,16449,14290,11396,12036,13098,3034,183372
202304,13113,16905,3741,3598,3783,4342,15601,5979,53949
202304,13109,38227,6905,6513,6505,8094,15784,4886,86914
202304,13110,140384,27033,25409,24395,28916,64766,21480,332383
202304,13111,66015,10896,9800,8333,9304,12644,3432,120424
202304,13114,29389,8066,7699,8834,10401,53485,34760,152634
202304,13119,188299,38036,37113,34485,44233,96427,30373,468966
202304,13120,36944,8935,9214,9876,11535,45800,23338,145642
202304,13116,58539,8684,7632,6246,6762,8636,1952,98451
202304,13117,50252,8698,7995,6658,7887,11168,3183,95841
202304,13118,42444,8593,8243,7831,9606,22843,8380,107940
202304,13108,47223,8913,9644,8685,10282,16215,4933,105895
202304,13107,37128,6124,5785,4856,5671,15961,7052,82577
202304,13115,17514,3657,3557,3409,3390,10295,4006,45828
202304,16109,11089,1777,1476,1184,1412,2115,697,19750
202304,16103,19612,3037,2561,2236,2415,2962,990,33813
